date,caixa,deprec_e_amort,ebit,lucro_liquido,patrimonio_liquido,qtd_acoes,receita_liquida,close_price,dividends,EBITDA,LPA,VPA,P/L,P/EBITDA,P/VPA,ROE,MARGEM_EBITDA,MARGEM_EBIT,MARGEM_LIQUIDA
2012-03-28,401480000.0,2168000.0,18251000.0,14610000.0,75336000.0,4570936159.5,103601000.0,16.392322540283203,0.0,20419000.0,3.196281787842371,16.481525309301357,5.128559879368062,8.027975189912926e-07,0.9945877115531405,0.19393118827652117,0.19709269215548111,0.176166253221494,0.1410218048088339
2012-03-29,401480000.0,2168000.0,18251000.0,14610000.0,75336000.0,4570936159.5,103601000.0,16.223846435546875,0.189605,20419000.0,3.196281787842371,16.481525309301357,5.075849850678741,7.945465711125361e-07,0.9843655930553308,0.19393118827652117,0.19709269215548111,0.176166253221494,0.1410218048088339
2012-03-30,401480000.0,2168000.0,18251000.0,14610000.0,75336000.0,4570936159.5,103601000.0,15.905105590820312,0.0,20419000.0,3.196281787842371,16.481525309301357,4.976127465143476,7.789365586375588e-07,0.9650263123307076,0.19393118827652117,0.19709269215548111,0.176166253221494,0.1410218048088339
2012-03-31,401480000.0,2168000.0,18251000.0,14610000.0,75336000.0,4570936159.5,103601000.0,15.905105590820312,0.0,20419000.0,3.196281787842371,16.481525309301357,4.976127465143476,7.789365586375588e-07,0.9650263123307076,0.19393118827652117,0.19709269215548111,0.176166253221494,0.1410218048088339
2012-04-02,401480000.0,2168000.0,18251000.0,14610000.0,75336000.0,4570936159.5,103601000.0,16.073583602905273,0.0,20419000.0,3.196281787842371,16.481525309301357,5.028838090572622,7.871875999267973e-07,0.9752485465549805,0.19393118827652117,0.19709269215548111,0.176166253221494,0.1410218048088339
2012-04-03,401480000.0,2168000.0,18251000.0,14610000.0,75336000.0,4570936159.5,103601000.0,15.823144912719727,0.0,20419000.0,3.196281787842371,16.481525309301357,4.950484958149149,7.749226168137385e-07,0.9600534304789088,0.19393118827652117,0.19709269215548111,0.176166253221494,0.1410218048088339
2012-04-04,401480000.0,2168000.0,18251000.0,14610000.0,75336000.0,4570936159.5,103601000.0,15.335927963256836,0.0,20419000.0,3.196281787842371,16.481525309301357,4.7980525439245625,7.510616564600047e-07,0.9304920312564758,0.19393118827652117,0.19709269215548111,0.176166253221494,0.1410218048088339
2012-04-05,401480000.0,2168000.0,18251000.0,14610000.0,75336000.0,4570936159.5,103601000.0,15.02629566192627,0.0,20419000.0,3.196281787842371,16.481525309301357,4.7011798894207235,7.358977257420181e-07,0.9117054022570454,0.19393118827652117,0.19709269215548111,0.176166253221494,0.1410218048088339
2012-04-09,401480000.0,2168000.0,18251000.0,14610000.0,75336000.0,4570936159.5,103601000.0,14.798624038696289,0.0,20419000.0,3.196281787842371,16.481525309301357,4.6299497419112114,7.24747736847852e-07,0.8978916551094138,0.19393118827652117,0.19709269215548111,0.176166253221494,0.1410218048088339
2012-04-10,401480000.0,2168000.0,18251000.0,14610000.0,75336000.0,4570936159.5,103601000.0,14.498098373413086,0.0,20419000.0,3.196281787842371,16.481525309301357,4.535926221698974,7.100297944763742e-07,0.8796575621087132,0.19393118827652117,0.19709269215548111,0.176166253221494,0.1410218048088339
2012-04-11,401480000.0,2168000.0,18251000.0,14610000.0,75336000.0,4570936159.5,103601000.0,14.498098373413086,0.0,20419000.0,3.196281787842371,16.481525309301357,4.535926221698974,7.100297944763742e-07,0.8796575621087132,0.19393118827652117,0.19709269215548111,0.176166253221494,0.1410218048088339
2012-04-12,401480000.0,2168000.0,18251000.0,14610000.0,75336000.0,4570936159.5,103601000.0,15.008082389831543,0.0,20419000.0,3.196281787842371,16.481525309301357,4.69548162083752,7.350057490490006e-07,0.9106003302595861,0.19393118827652117,0.19709269215548111,0.176166253221494,0.1410218048088339
2012-04-13,401480000.0,2168000.0,18251000.0,14610000.0,75336000.0,4570936159.5,103601000.0,14.425244331359863,0.0,20419000.0,3.196281787842371,16.481525309301357,4.513132848996249,7.064618409990628e-07,0.8752372162556441,0.19393118827652117,0.19709269215548111,0.176166253221494,0.1410218048088339
2012-04-16,401480000.0,2168000.0,18251000.0,14610000.0,75336000.0,4570936159.5,103601000.0,14.320514678955078,0.0,20419000.0,3.196281787842371,16.481525309301357,4.480366760348138,7.013328115458679e-07,0.8688828497489421,0.19393118827652117,0.19709269215548111,0.176166253221494,0.1410218048088339
2012-04-17,401480000.0,2168000.0,18251000.0,14610000.0,75336000.0,4570936159.5,103601000.0,14.343281745910645,0.0,20419000.0,3.196281787842371,16.481525309301357,4.487489745262098,7.024478057647605e-07,0.8702642186773821,0.19393118827652117,0.19709269215548111,0.176166253221494,0.1410218048088339
2012-04-18,401480000.0,2168000.0,18251000.0,14610000.0,75336000.0,4570936159.5,103601000.0,14.256767272949219,0.0,20419000.0,3.196281787842371,16.481525309301357,4.460422521937015,6.982108464150653e-07,0.8650150398946027,0.19393118827652117,0.19709269215548111,0.176166253221494,0.1410218048088339
2012-04-19,401480000.0,2168000.0,18251000.0,14610000.0,75336000.0,4570936159.5,103601000.0,14.361495971679688,0.0,20419000.0,3.196281787842371,16.481525309301357,4.493188312215214,7.033398291630191e-07,0.8713693485380731,0.19393118827652117,0.19709269215548111,0.176166253221494,0.1410218048088339
2012-04-20,401480000.0,2168000.0,18251000.0,14610000.0,75336000.0,4570936159.5,103601000.0,14.675682067871094,0.0,20419000.0,3.196281787842371,16.481525309301357,4.591485683049809,7.187267774068806e-07,0.8904322744684842,0.19393118827652117,0.19709269215548111,0.176166253221494,0.1410218048088339
2012-04-23,401480000.0,2168000.0,18251000.0,14610000.0,75336000.0,4570936159.5,103601000.0,14.47533130645752,0.0,20419000.0,3.196281787842371,16.481525309301357,4.528803236785014,7.089148002574817e-07,0.8782761931802732,0.19393118827652117,0.19709269215548111,0.176166253221494,0.1410218048088339
2012-04-24,401480000.0,2168000.0,18251000.0,14610000.0,75336000.0,4570936159.5,103601000.0,14.320514678955078,0.0,20419000.0,3.196281787842371,16.481525309301357,4.480366760348138,7.013328115458679e-07,0.8688828497489421,0.19393118827652117,0.19709269215548111,0.176166253221494,0.1410218048088339
2012-04-25,401480000.0,2168000.0,18251000.0,14610000.0,75336000.0,4570936159.5,103601000.0,13.478132247924805,0.0,20419000.0,3.196281787842371,16.481525309301357,4.216816020161705,6.600779787416036e-07,0.8177721415334304,0.19393118827652117,0.19709269215548111,0.176166253221494,0.1410218048088339
2012-04-26,401480000.0,2168000.0,18251000.0,14610000.0,75336000.0,4570936159.5,103601000.0,13.482685089111328,0.0,20419000.0,3.196281787842371,16.481525309301357,4.21824043812255,6.603009495622375e-07,0.8180483806011795,0.19393118827652117,0.19709269215548111,0.176166253221494,0.1410218048088339
2012-04-27,401480000.0,2168000.0,18251000.0,14610000.0,75336000.0,4570936159.5,103601000.0,13.523666381835938,0.0,20419000.0,3.196281787842371,16.481525309301357,4.231061989989625,6.623079671793887e-07,0.8205348793903104,0.19393118827652117,0.19709269215548111,0.176166253221494,0.1410218048088339
2012-04-30,422560987.0,2173898.0,18475746.0,14518396.0,74388572.0,5028029710.0,107275454.0,13.660268783569336,0.0,20649644.0,2.88749208683574,14.794775745269016,4.730841980778881,6.615256313169048e-07,0.9233170558828871,0.1951697096699208,0.19249178847567497,0.17222715272778058,0.13533753956426975
2012-05-02,422560987.0,2173898.0,18475746.0,14518396.0,74388572.0,5028029710.0,107275454.0,13.314208030700684,0.00683,20649644.0,2.88749208683574,14.794775745269016,4.610993772554739,6.44766952432724e-07,0.8999263158793211,0.1951697096699208,0.19249178847567497,0.17222715272778058,0.13533753956426975
2012-05-03,422560987.0,2173898.0,18475746.0,14518396.0,74388572.0,5028029710.0,107275454.0,13.295994758605957,0.0,20649644.0,2.88749208683574,14.794775745269016,4.604686128569233,6.438849385784064e-07,0.8986952548339687,0.1951697096699208,0.19249178847567497,0.17222715272778058,0.13533753956426975
2012-05-04,422560987.0,2173898.0,18475746.0,14518396.0,74388572.0,5028029710.0,107275454.0,13.113858222961426,0.0,20649644.0,2.88749208683574,14.794775745269016,4.541608367603271,6.35064615300943e-07,0.8863843865396133,0.1951697096699208,0.19249178847567497,0.17222715272778058,0.13533753956426975
2012-05-07,422560987.0,2173898.0,18475746.0,14518396.0,74388572.0,5028029710.0,107275454.0,13.204925537109375,0.0,20649644.0,2.88749208683574,14.794775745269016,4.5731469178085264,6.394747307561029e-07,0.8925397562265833,0.1951697096699208,0.19249178847567497,0.17222715272778058,0.13533753956426975
2012-05-08,422560987.0,2173898.0,18475746.0,14518396.0,74388572.0,5028029710.0,107275454.0,13.227692604064941,0.0,20649644.0,2.88749208683574,14.794775745269016,4.581031637929272,6.405772711657858e-07,0.8940786147633778,0.1951697096699208,0.19249178847567497,0.17222715272778058,0.13533753956426975
2012-05-09,422560987.0,2173898.0,18475746.0,14518396.0,74388572.0,5028029710.0,107275454.0,13.031895637512207,0.0,20649644.0,2.88749208683574,14.794775745269016,4.513222978835318,6.310954144057983e-07,0.8808444184549041,0.1951697096699208,0.19249178847567497,0.17222715272778058,0.13533753956426975
2012-05-10,422560987.0,2173898.0,18475746.0,14518396.0,74388572.0,5028029710.0,107275454.0,13.036450386047363,0.0,20649644.0,2.88749208683574,14.794775745269016,4.514800385248281,6.313159871447355e-07,0.8811522804065537,0.1951697096699208,0.19249178847567497,0.17222715272778058,0.13533753956426975
2012-05-11,422560987.0,2173898.0,18475746.0,14518396.0,74388572.0,5028029710.0,107275454.0,13.209480285644531,0.0,20649644.0,2.88749208683574,14.794775745269016,4.57472432422149,6.396953034950399e-07,0.8928476181782329,0.1951697096699208,0.19249178847567497,0.17222715272778058,0.13533753956426975
2012-05-14,422560987.0,2173898.0,18475746.0,14518396.0,74388572.0,5028029710.0,107275454.0,12.931720733642578,0.0,20649644.0,2.88749208683574,14.794775745269016,4.478530276359584,6.262442458399078e-07,0.8740734537850502,0.1951697096699208,0.19249178847567497,0.17222715272778058,0.13533753956426975
2012-05-15,422560987.0,2173898.0,18475746.0,14518396.0,74388572.0,5028029710.0,107275454.0,12.968148231506348,0.0,20649644.0,2.88749208683574,14.794775745269016,4.491145894608321,6.280083197321149e-07,0.8765356403359628,0.1951697096699208,0.19249178847567497,0.17222715272778058,0.13533753956426975
2012-05-16,422560987.0,2173898.0,18475746.0,14518396.0,74388572.0,5028029710.0,107275454.0,12.968148231506348,0.0,20649644.0,2.88749208683574,14.794775745269016,4.491145894608321,6.280083197321149e-07,0.8765356403359628,0.1951697096699208,0.19249178847567497,0.17222715272778058,0.13533753956426975
2012-05-17,422560987.0,2173898.0,18475746.0,14518396.0,74388572.0,5028029710.0,107275454.0,12.317008972167969,0.0,20649644.0,2.88749208683574,14.794775745269016,4.265642502821738,5.964756085948972e-07,0.8325242088313929,0.1951697096699208,0.19249178847567497,0.17222715272778058,0.13533753956426975
2012-05-18,422560987.0,2173898.0,18475746.0,14518396.0,74388572.0,5028029710.0,107275454.0,12.380757331848145,0.0,20649644.0,2.88749208683574,14.794775745269016,4.287719917326459,5.995627494521526e-07,0.8368330514105419,0.1951697096699208,0.19249178847567497,0.17222715272778058,0.13533753956426975
2012-05-21,422560987.0,2173898.0,18475746.0,14518396.0,74388572.0,5028029710.0,107275454.0,12.380757331848145,0.0,20649644.0,2.88749208683574,14.794775745269016,4.287719917326459,5.995627494521526e-07,0.8368330514105419,0.1951697096699208,0.19249178847567497,0.17222715272778058,0.13533753956426975
2012-05-22,422560987.0,2173898.0,18475746.0,14518396.0,74388572.0,5028029710.0,107275454.0,13.004575729370117,0.0,20649644.0,2.88749208683574,14.794775745269016,4.503761512857059,6.297723936243219e-07,0.8789978268868753,0.1951697096699208,0.19249178847567497,0.17222715272778058,0.13533753956426975
2012-05-23,422560987.0,2173898.0,18475746.0,14518396.0,74388572.0,5028029710.0,107275454.0,12.98636245727539,0.0,20649644.0,2.88749208683574,14.794775745269016,4.497453868871553,6.288903797700043e-07,0.8777667658415229,0.1951697096699208,0.19249178847567497,0.17222715272778058,0.13533753956426975
2012-05-24,422560987.0,2173898.0,18475746.0,14518396.0,74388572.0,5028029710.0,107275454.0,12.804224967956543,0.0,20649644.0,2.88749208683574,14.794775745269016,4.434375777627865,6.200700103089692e-07,0.8654558330869598,0.1951697096699208,0.19249178847567497,0.17222715272778058,0.13533753956426975
2012-05-25,422560987.0,2173898.0,18475746.0,14518396.0,74388572.0,5028029710.0,107275454.0,12.959040641784668,0.0,20649644.0,2.88749208683574,14.794775745269016,4.487991742337844,6.275672666213843e-07,0.8759200453530789,0.1951697096699208,0.19249178847567497,0.17222715272778058,0.13533753956426975
2012-05-28,422560987.0,2173898.0,18475746.0,14518396.0,74388572.0,5028029710.0,107275454.0,12.995469093322754,0.0,20649644.0,2.88749208683574,14.794775745269016,4.500607690864306,6.293313866971632e-07,0.8783822963641992,0.1951697096699208,0.19249178847567497,0.17222715272778058,0.13533753956426975
2012-05-29,422560987.0,2173898.0,18475746.0,14518396.0,74388572.0,5028029710.0,107275454.0,12.872526168823242,0.0,20649644.0,2.88749208683574,14.794775745269016,4.458029937990101,6.233776315380179e-07,0.8700724086973431,0.1951697096699208,0.19249178847567497,0.17222715272778058,0.13533753956426975
2012-05-30,422560987.0,2173898.0,18475746.0,14518396.0,74388572.0,5028029710.0,107275454.0,12.804224967956543,0.00683,20649644.0,2.88749208683574,14.794775745269016,4.434375777627865,6.200700103089692e-07,0.8654558330869598,0.1951697096699208,0.19249178847567497,0.17222715272778058,0.13533753956426975
2012-05-31,422560987.0,2173898.0,18475746.0,14518396.0,74388572.0,5028029710.0,107275454.0,13.34152889251709,0.0,20649644.0,2.88749208683574,14.794775745269016,4.620455568810723,6.460900193977721e-07,0.9017729719075576,0.1951697096699208,0.19249178847567497,0.17222715272778058,0.13533753956426975
2012-06-01,422560987.0,2173898.0,18475746.0,14518396.0,74388572.0,5028029710.0,107275454.0,13.013683319091797,0.0,20649644.0,2.88749208683574,14.794775745269016,4.506915665127536,6.302134467350525e-07,0.8796134218697592,0.1951697096699208,0.19249178847567497,0.17222715272778058,0.13533753956426975
2012-06-04,422560987.0,2173898.0,18475746.0,14518396.0,74388572.0,5028029710.0,107275454.0,12.817885398864746,0.0,20649644.0,2.88749208683574,14.794775745269016,4.439106675755858,6.207315437914932e-07,0.866379161101078,0.1951697096699208,0.19249178847567497,0.17222715272778058,0.13533753956426975
2012-06-05,422560987.0,2173898.0,18475746.0,14518396.0,74388572.0,5028029710.0,107275454.0,12.622088432312012,0.0,20649644.0,2.88749208683574,14.794775745269016,4.371298016661904,6.112496870315058e-07,0.8531449647926044,0.1951697096699208,0.19249178847567497,0.17222715272778058,0.13533753956426975
2012-06-06,422560987.0,2173898.0,18475746.0,14518396.0,74388572.0,5028029710.0,107275454.0,13.150284767150879,0.0,20649644.0,2.88749208683574,14.794775745269016,4.554223655574283,6.368286430095783e-07,0.8888465086303182,0.1951697096699208,0.19249178847567497,0.17222715272778058,0.13533753956426975
2012-06-08,422560987.0,2173898.0,18475746.0,14518396.0,74388572.0,5028029710.0,107275454.0,13.072876930236816,0.0,20649644.0,2.88749208683574,14.794775745269016,4.527415673219294,6.330800148533707e-07,0.8836144024972586,0.1951697096699208,0.19249178847567497,0.17222715272778058,0.13533753956426975
2012-06-11,422560987.0,2173898.0,18475746.0,14518396.0,74388572.0,5028029710.0,107275454.0,13.204925537109375,0.0,20649644.0,2.88749208683574,14.794775745269016,4.5731469178085264,6.394747307561029e-07,0.8925397562265833,0.1951697096699208,0.19249178847567497,0.17222715272778058,0.13533753956426975
2012-06-12,422560987.0,2173898.0,18475746.0,14518396.0,74388572.0,5028029710.0,107275454.0,13.432597160339355,0.0,20649644.0,2.88749208683574,14.794775745269016,4.651994449293704,6.505001810365038e-07,0.9079284060547352,0.1951697096699208,0.19249178847567497,0.17222715272778058,0.13533753956426975
2012-06-13,422560987.0,2173898.0,18475746.0,14518396.0,74388572.0,5028029710.0,107275454.0,13.455365180969238,0.0,20649644.0,2.88749208683574,14.794775745269016,4.659879499692174,6.516027676297585e-07,0.9094673290517373,0.1951697096699208,0.19249178847567497,0.17222715272778058,0.13533753956426975
2012-06-14,422560987.0,2173898.0,18475746.0,14518396.0,74388572.0,5028029710.0,107275454.0,13.464470863342285,0.0,20649644.0,2.88749208683574,14.794775745269016,4.663032991407202,6.520437283733455e-07,0.910082795114206,0.1951697096699208,0.19249178847567497,0.17222715272778058,0.13533753956426975
